"","seqnames","start","end","width","strand","peakID"
"26130","chr10",33187558,33187950,393,"*","Peak_26130_DC2_only"
"26131","chr10",33333912,33334444,533,"*","Peak_26131_DC2_only"
"26132","chr10",33334961,33335249,289,"*","Peak_26132_DC1_only"
"26133","chr10",33335660,33336090,431,"*","Peak_26133_DC2_only"
"26134","chr10",33336370,33336955,586,"*","Peak_26134_DC2_only"
"26135","chr10",33484007,33484366,360,"*","Peak_26135_DC2_only"
"26136","chr10",33772670,33773303,634,"*","Peak_26136_DC2_only"
"26137","chr10",34008663,34009107,445,"*","Peak_26137_DC2_only"
"26138","chr10",34200808,34201090,283,"*","Peak_26138_DC2_only"
"26139","chr10",34205991,34206392,402,"*","Peak_26139_DC2_only"
"26140","chr10",34427122,34427911,790,"*","Peak_26140_Both_DC1_DC2"
"26141","chr10",34566028,34566393,366,"*","Peak_26141_DC2_only"
"26142","chr10",34740180,34740540,361,"*","Peak_26142_DC2_only"
"26143","chr10",34759502,34759800,299,"*","Peak_26143_DC2_only"
"26144","chr10",34791212,34791872,661,"*","Peak_26144_DC2_only"
"26145","chr10",34801243,34801651,409,"*","Peak_26145_DC2_only"
"26146","chr10",34815491,34815861,371,"*","Peak_26146_DC1_only"
"26147","chr10",34816156,34816737,582,"*","Peak_26147_DC2_only"
"26148","chr10",34824973,34825834,862,"*","Peak_26148_DC2_only"
"26149","chr10",34860192,34860559,368,"*","Peak_26149_DC2_only"
"26150","chr10",34866983,34867251,269,"*","Peak_26150_DC1_only"
"26151","chr10",34906269,34906571,303,"*","Peak_26151_DC2_only"
"26152","chr10",34941527,34941909,383,"*","Peak_26152_DC2_only"
"26153","chr10",34976107,34976429,323,"*","Peak_26153_DC2_only"
"26154","chr10",35090168,35090914,747,"*","Peak_26154_Both_DC1_DC2"
"26155","chr10",35126422,35127306,885,"*","Peak_26155_Both_DC1_DC2"
"26156","chr10",35195843,35196238,396,"*","Peak_26156_DC1_only"
"26157","chr10",35335574,35336086,513,"*","Peak_26157_DC2_only"
"26158","chr10",35337401,35337698,298,"*","Peak_26158_DC2_only"
"26159","chr10",35593952,35594908,957,"*","Peak_26159_Both_DC1_DC2"
"26160","chr10",35608119,35608624,506,"*","Peak_26160_DC2_only"
"26161","chr10",35635140,35635603,464,"*","Peak_26161_DC2_only"
"26162","chr10",35637506,35638477,972,"*","Peak_26162_DC2_only"
"26163","chr10",35638944,35639259,316,"*","Peak_26163_DC2_only"
"26164","chr10",35642085,35642708,624,"*","Peak_26164_DC2_only"
"26165","chr10",35643224,35643689,466,"*","Peak_26165_DC2_only"
"26166","chr10",35669151,35669441,291,"*","Peak_26166_DC2_only"
"26167","chr10",35822356,35822636,281,"*","Peak_26167_DC2_only"
"26168","chr10",35858669,35859130,462,"*","Peak_26168_Both_DC1_DC2"
"26169","chr10",36383517,36383877,361,"*","Peak_26169_DC2_only"
"26170","chr10",36449302,36449695,394,"*","Peak_26170_DC1_only"
"26171","chr10",36725693,36725992,300,"*","Peak_26171_DC2_only"
"26172","chr10",37535962,37536223,262,"*","Peak_26172_DC1_only"
"26173","chr10",37857139,37858194,1056,"*","Peak_26173_Both_DC1_DC2"
"26174","chr10",37976273,37977028,756,"*","Peak_26174_Both_DC1_DC2"
"26175","chr10",38010261,38011322,1062,"*","Peak_26175_Both_DC1_DC2"
"26176","chr10",38093854,38094797,944,"*","Peak_26176_Both_DC1_DC2"
"26177","chr10",38528321,38528822,502,"*","Peak_26177_DC1_only"
"26178","chr10",39508173,39508444,272,"*","Peak_26178_DC2_only"
"26179","chr10",39967550,39968834,1285,"*","Peak_26179_DC1_only"
"26180","chr10",40934637,40934942,306,"*","Peak_26180_DC2_only"
"26181","chr10",42070505,42070994,490,"*","Peak_26181_DC1_only"
"26182","chr10",42079594,42079939,346,"*","Peak_26182_DC1_only"
"26183","chr10",42552341,42553181,841,"*","Peak_26183_Both_DC1_DC2"
"26184","chr10",42637745,42638937,1193,"*","Peak_26184_Both_DC1_DC2"
"26185","chr10",42753131,42753900,770,"*","Peak_26185_DC2_only"
"26186","chr10",42754387,42754708,322,"*","Peak_26186_DC2_only"
"26187","chr10",42782426,42783036,611,"*","Peak_26187_Both_DC1_DC2"
"26188","chr10",42812451,42812718,268,"*","Peak_26188_DC2_only"
"26189","chr10",42836093,42836425,333,"*","Peak_26189_DC1_only"
"26190","chr10",42844830,42845197,368,"*","Peak_26190_DC1_only"
"26191","chr10",42866592,42866867,276,"*","Peak_26191_DC2_only"
"26192","chr10",42933074,42933632,559,"*","Peak_26192_DC2_only"
"26193","chr10",42951313,42951906,594,"*","Peak_26193_DC2_only"
"26194","chr10",42961244,42961825,582,"*","Peak_26194_DC2_only"
"26195","chr10",42974526,42975137,612,"*","Peak_26195_DC2_only"
"26196","chr10",43025156,43025581,426,"*","Peak_26196_DC2_only"
"26197","chr10",43026336,43026917,582,"*","Peak_26197_DC2_only"
"26198","chr10",43027670,43028464,795,"*","Peak_26198_DC2_only"
"26199","chr10",43076493,43076795,303,"*","Peak_26199_DC2_only"
"26200","chr10",43078751,43079429,679,"*","Peak_26200_DC2_only"
"26201","chr10",43104465,43105831,1367,"*","Peak_26201_Both_DC1_DC2"
"26202","chr10",43137533,43138261,729,"*","Peak_26202_DC2_only"
"26203","chr10",43201887,43202456,570,"*","Peak_26203_DC2_only"
"26204","chr10",43203294,43203835,542,"*","Peak_26204_DC2_only"
"26205","chr10",43205177,43205613,437,"*","Peak_26205_DC2_only"
"26206","chr10",43221068,43221751,684,"*","Peak_26206_DC2_only"
"26207","chr10",43229430,43229849,420,"*","Peak_26207_DC2_only"
"26208","chr10",43323172,43323512,341,"*","Peak_26208_DC2_only"
"26209","chr10",43337662,43338433,772,"*","Peak_26209_DC2_only"
"26210","chr10",43343070,43343357,288,"*","Peak_26210_DC2_only"
"26211","chr10",43344327,43344621,295,"*","Peak_26211_DC2_only"
"26212","chr10",43348267,43349019,753,"*","Peak_26212_DC2_only"
"26213","chr10",43362346,43362790,445,"*","Peak_26213_DC2_only"
"26214","chr10",43373229,43373511,283,"*","Peak_26214_DC2_only"
"26215","chr10",43384041,43384364,324,"*","Peak_26215_DC2_only"
"26216","chr10",43384431,43385157,727,"*","Peak_26216_DC1_only"
"26217","chr10",43395785,43396731,947,"*","Peak_26217_DC2_only"
"26218","chr10",43397156,43397625,470,"*","Peak_26218_DC2_only"
"26219","chr10",43407768,43409194,1427,"*","Peak_26219_Both_DC1_DC2"
"26220","chr10",43409520,43409813,294,"*","Peak_26220_DC2_only"
"26221","chr10",43412897,43413253,357,"*","Peak_26221_DC2_only"
"26222","chr10",43420348,43420904,557,"*","Peak_26222_Both_DC1_DC2"
"26223","chr10",43436390,43437578,1189,"*","Peak_26223_Both_DC1_DC2"
"26224","chr10",43455033,43456378,1346,"*","Peak_26224_Both_DC1_DC2"
"26225","chr10",43457821,43458333,513,"*","Peak_26225_DC2_only"
"26226","chr10",43574356,43574759,404,"*","Peak_26226_DC1_only"
"26227","chr10",43606361,43606721,361,"*","Peak_26227_DC1_only"
"26228","chr10",43606767,43607033,267,"*","Peak_26228_DC2_only"
"26229","chr10",43648231,43649712,1482,"*","Peak_26229_Both_DC1_DC2"
"26230","chr10",43667969,43668524,556,"*","Peak_26230_DC2_only"
"26231","chr10",43689181,43690868,1688,"*","Peak_26231_Both_DC1_DC2"
"26232","chr10",44233458,44234024,567,"*","Peak_26232_Both_DC1_DC2"
"26233","chr10",44311095,44311503,409,"*","Peak_26233_DC2_only"
"26234","chr10",44362738,44363141,404,"*","Peak_26234_DC2_only"
"26235","chr10",44370475,44371052,578,"*","Peak_26235_DC2_only"
"26236","chr10",44377718,44378071,354,"*","Peak_26236_DC2_only"
"26237","chr10",44382099,44382712,614,"*","Peak_26237_Both_DC1_DC2"
"26238","chr10",44384213,44384715,503,"*","Peak_26238_DC2_only"
"26239","chr10",44385265,44385908,644,"*","Peak_26239_DC2_only"
"26240","chr10",44857709,44858024,316,"*","Peak_26240_DC1_only"
"26241","chr10",44864291,44865200,910,"*","Peak_26241_Both_DC1_DC2"
"26242","chr10",44878781,44879353,573,"*","Peak_26242_DC1_only"
"26243","chr10",44932855,44933458,604,"*","Peak_26243_DC2_only"
"26244","chr10",44958498,44958828,331,"*","Peak_26244_DC2_only"
"26245","chr10",44959393,44960256,864,"*","Peak_26245_DC2_only"
"26246","chr10",44964364,44964688,325,"*","Peak_26246_DC2_only"
"26247","chr10",44972163,44972533,371,"*","Peak_26247_DC2_only"
"26248","chr10",44974665,44975328,664,"*","Peak_26248_Both_DC1_DC2"
"26249","chr10",44978207,44979171,965,"*","Peak_26249_DC2_only"
"26250","chr10",44989785,44990518,734,"*","Peak_26250_DC2_only"
"26251","chr10",44996326,44996617,292,"*","Peak_26251_DC2_only"
"26252","chr10",45235357,45235707,351,"*","Peak_26252_DC1_only"
"26253","chr10",45362524,45362795,272,"*","Peak_26253_DC1_only"
"26254","chr10",45373266,45373942,677,"*","Peak_26254_DC2_only"
"26255","chr10",45374374,45375243,870,"*","Peak_26255_DC2_only"
"26256","chr10",45387998,45388386,389,"*","Peak_26256_DC2_only"
"26257","chr10",45418633,45419864,1232,"*","Peak_26257_Both_DC1_DC2"
"26258","chr10",45427562,45427862,301,"*","Peak_26258_DC2_only"
"26259","chr10",45572380,45572835,456,"*","Peak_26259_DC2_only"
"26260","chr10",45594164,45594519,356,"*","Peak_26260_DC2_only"
"26261","chr10",45594797,45595090,294,"*","Peak_26261_DC2_only"
"26262","chr10",45672140,45672500,361,"*","Peak_26262_DC2_only"
"26263","chr10",45672789,45673469,681,"*","Peak_26263_Both_DC1_DC2"
"26264","chr10",45726647,45727446,800,"*","Peak_26264_Both_DC1_DC2"
"26265","chr10",45971992,45972824,833,"*","Peak_26265_Both_DC1_DC2"
"26266","chr10",45999163,45999498,336,"*","Peak_26266_DC2_only"
"26267","chr10",46023206,46023714,509,"*","Peak_26267_Both_DC1_DC2"
"26268","chr10",46030570,46031153,584,"*","Peak_26268_DC2_only"
"26269","chr10",46052795,46053316,522,"*","Peak_26269_DC2_only"
"26270","chr10",46097277,46097576,300,"*","Peak_26270_DC2_only"
"26271","chr10",46106536,46106907,372,"*","Peak_26271_DC2_only"
"26272","chr10",46223047,46223642,596,"*","Peak_26272_DC2_only"
"26273","chr10",46228182,46229217,1036,"*","Peak_26273_DC2_only"
"26274","chr10",46255844,46256465,622,"*","Peak_26274_DC2_only"
"26275","chr10",46264360,46264901,542,"*","Peak_26275_DC2_only"
"26276","chr10",46273041,46274151,1111,"*","Peak_26276_DC2_only"
"26277","chr10",46282469,46283695,1227,"*","Peak_26277_DC2_only"
"26278","chr10",46284358,46285209,852,"*","Peak_26278_Both_DC1_DC2"
"26279","chr10",46286679,46287128,450,"*","Peak_26279_DC2_only"
"26280","chr10",46291908,46292433,526,"*","Peak_26280_DC2_only"
"26281","chr10",46296429,46296907,479,"*","Peak_26281_DC2_only"
"26282","chr10",46299267,46300145,879,"*","Peak_26282_DC2_only"
"26283","chr10",46308621,46308989,369,"*","Peak_26283_DC2_only"
"26284","chr10",46309370,46309717,348,"*","Peak_26284_DC2_only"
"26285","chr10",46312976,46313530,555,"*","Peak_26285_DC2_only"
"26286","chr10",46398318,46398649,332,"*","Peak_26286_DC2_only"
"26287","chr10",46450918,46451192,275,"*","Peak_26287_DC2_only"
"26288","chr10",46525006,46525301,296,"*","Peak_26288_DC2_only"
"26289","chr10",46540858,46541127,270,"*","Peak_26289_DC2_only"
"26290","chr10",46548237,46548836,600,"*","Peak_26290_DC2_only"
"26291","chr10",46555374,46556460,1087,"*","Peak_26291_Both_DC1_DC2"
"26292","chr10",46556835,46558481,1647,"*","Peak_26292_DC2_only"
"26293","chr10",46559614,46559903,290,"*","Peak_26293_DC2_only"
"26294","chr10",46565708,46566067,360,"*","Peak_26294_DC2_only"
"26295","chr10",46573415,46573783,369,"*","Peak_26295_DC2_only"
"26296","chr10",46756359,46756703,345,"*","Peak_26296_DC2_only"
"26297","chr10",46775539,46775807,269,"*","Peak_26297_DC2_only"
"26298","chr10",46779517,46779836,320,"*","Peak_26298_DC2_only"
"26299","chr10",46785948,46787554,1607,"*","Peak_26299_DC2_only"
"26300","chr10",47024915,47025217,303,"*","Peak_26300_DC2_only"
"26301","chr10",47028923,47029380,458,"*","Peak_26301_DC2_only"
"26302","chr10",47047444,47047732,289,"*","Peak_26302_DC2_only"
"26303","chr10",47287692,47287994,303,"*","Peak_26303_DC2_only"
"26304","chr10",47312140,47312416,277,"*","Peak_26304_DC2_only"
"26305","chr10",47383358,47383754,397,"*","Peak_26305_DC2_only"
"26306","chr10",47384410,47384674,265,"*","Peak_26306_DC1_only"
"26307","chr10",47402783,47403095,313,"*","Peak_26307_DC1_only"
"26308","chr10",47403779,47404223,445,"*","Peak_26308_DC2_only"
"26309","chr10",47553182,47554044,863,"*","Peak_26309_Both_DC1_DC2"
"26310","chr10",47705805,47706200,396,"*","Peak_26310_DC2_only"
"26311","chr10",47762995,47763392,398,"*","Peak_26311_DC2_only"
"26312","chr10",48251170,48251733,564,"*","Peak_26312_DC2_only"
"26313","chr10",48522908,48523505,598,"*","Peak_26313_DC2_only"
"26314","chr10",48524500,48524807,308,"*","Peak_26314_DC2_only"
"26315","chr10",48656314,48656682,369,"*","Peak_26315_DC1_only"
"26316","chr10",48657103,48657566,464,"*","Peak_26316_DC2_only"
"26317","chr10",48671255,48671697,443,"*","Peak_26317_DC2_only"
"26318","chr10",48803759,48804166,408,"*","Peak_26318_DC1_only"
"26319","chr10",48981342,48982069,728,"*","Peak_26319_DC2_only"
"26320","chr10",49001497,49001989,493,"*","Peak_26320_DC2_only"
"26321","chr10",49131329,49131867,539,"*","Peak_26321_DC2_only"
"26322","chr10",49138444,49138828,385,"*","Peak_26322_DC2_only"
"26323","chr10",49242870,49243193,324,"*","Peak_26323_DC2_only"
"26324","chr10",49281499,49281777,279,"*","Peak_26324_DC1_only"
"26325","chr10",49395039,49395885,847,"*","Peak_26325_DC2_only"
"26326","chr10",49397470,49398615,1146,"*","Peak_26326_DC2_only"
"26327","chr10",49408009,49408390,382,"*","Peak_26327_DC2_only"
"26328","chr10",49538335,49539715,1381,"*","Peak_26328_Both_DC1_DC2"
"26329","chr10",49595032,49595373,342,"*","Peak_26329_DC2_only"
"26330","chr10",49606816,49607112,297,"*","Peak_26330_DC2_only"
"26331","chr10",49614689,49614985,297,"*","Peak_26331_DC2_only"
"26332","chr10",49648860,49649635,776,"*","Peak_26332_DC2_only"
"26333","chr10",49679394,49680006,613,"*","Peak_26333_DC2_only"
"26334","chr10",49690273,49690671,399,"*","Peak_26334_DC2_only"
"26335","chr10",49761718,49762549,832,"*","Peak_26335_Both_DC1_DC2"
"26336","chr10",49768157,49768541,385,"*","Peak_26336_DC2_only"
"26337","chr10",49941605,49942291,687,"*","Peak_26337_Both_DC1_DC2"
"26338","chr10",49942546,49942930,385,"*","Peak_26338_DC2_only"
"26339","chr10",50067535,50068137,603,"*","Peak_26339_Both_DC1_DC2"
"26340","chr10",50152845,50153289,445,"*","Peak_26340_DC1_only"
"26341","chr10",50417908,50418397,490,"*","Peak_26341_Both_DC1_DC2"
"26342","chr10",50618649,50619023,375,"*","Peak_26342_DC2_only"
"26343","chr10",50623574,50624010,437,"*","Peak_26343_DC2_only"
"26344","chr10",50624458,50625933,1476,"*","Peak_26344_Both_DC1_DC2"
"26345","chr10",50679300,50679655,356,"*","Peak_26345_DC2_only"
"26346","chr10",50738419,50738701,283,"*","Peak_26346_DC2_only"
"26347","chr10",50739545,50740390,846,"*","Peak_26347_Both_DC1_DC2"
"26348","chr10",50857474,50857760,287,"*","Peak_26348_DC2_only"
"26349","chr10",50991977,50992262,286,"*","Peak_26349_DC2_only"
"26350","chr10",51073358,51075163,1806,"*","Peak_26350_Both_DC1_DC2"
"26351","chr10",51268132,51268599,468,"*","Peak_26351_DC1_only"
"26352","chr10",51515729,51515997,269,"*","Peak_26352_DC1_only"
"26353","chr10",51699513,51700309,797,"*","Peak_26353_Both_DC1_DC2"
"26354","chr10",51910220,51910541,322,"*","Peak_26354_Both_DC1_DC2"
"26355","chr10",51915055,51915481,427,"*","Peak_26355_DC2_only"
"26356","chr10",52020637,52020977,341,"*","Peak_26356_DC1_only"
"26357","chr10",52033754,52034242,489,"*","Peak_26357_DC2_only"
"26358","chr10",52038607,52039824,1218,"*","Peak_26358_DC2_only"
"26359","chr10",52233784,52234072,289,"*","Peak_26359_DC2_only"
"26360","chr10",52308340,52308723,384,"*","Peak_26360_DC2_only"
"26361","chr10",52313385,52314752,1368,"*","Peak_26361_Both_DC1_DC2"
"26362","chr10",52884285,52884781,497,"*","Peak_26362_DC1_only"
"26363","chr10",52940636,52940903,268,"*","Peak_26363_DC2_only"
"26364","chr10",52949192,52949504,313,"*","Peak_26364_DC2_only"
"26365","chr10",52950931,52951724,794,"*","Peak_26365_DC2_only"
"26366","chr10",52951925,52952390,466,"*","Peak_26366_Both_DC1_DC2"
"26367","chr10",52965650,52966370,721,"*","Peak_26367_Both_DC1_DC2"
"26368","chr10",53022553,53023169,617,"*","Peak_26368_DC1_only"
"26369","chr10",53023296,53023670,375,"*","Peak_26369_DC2_only"
"26370","chr10",53210163,53210449,287,"*","Peak_26370_DC1_only"
"26371","chr10",53337874,53338473,600,"*","Peak_26371_DC1_only"
"26372","chr10",53358653,53359305,653,"*","Peak_26372_Both_DC1_DC2"
"26373","chr10",53395483,53395751,269,"*","Peak_26373_DC1_only"
"26374","chr10",53485227,53485832,606,"*","Peak_26374_DC2_only"
"26375","chr10",53503886,53504303,418,"*","Peak_26375_DC2_only"
"26376","chr10",53598977,53599401,425,"*","Peak_26376_DC1_only"
"26377","chr10",53808776,53809071,296,"*","Peak_26377_DC1_only"
"26378","chr10",55263853,55264440,588,"*","Peak_26378_Both_DC1_DC2"
"26379","chr10",55601969,55602596,628,"*","Peak_26379_Both_DC1_DC2"
"26380","chr10",55627861,55628609,749,"*","Peak_26380_Both_DC1_DC2"
"26381","chr10",55630379,55631679,1301,"*","Peak_26381_DC2_only"
"26382","chr10",55821525,55821860,336,"*","Peak_26382_DC2_only"
"26383","chr10",55823041,55823438,398,"*","Peak_26383_DC2_only"
"26384","chr10",55899721,55900779,1059,"*","Peak_26384_Both_DC1_DC2"
"26385","chr10",55979309,55979655,347,"*","Peak_26385_DC1_only"
"26386","chr10",56186386,56186991,606,"*","Peak_26386_DC2_only"
"26387","chr10",56360907,56361339,433,"*","Peak_26387_DC1_only"
"26388","chr10",57032583,57032910,328,"*","Peak_26388_DC2_only"
"26389","chr10",57143125,57143612,488,"*","Peak_26389_DC2_only"
"26390","chr10",57222631,57222937,307,"*","Peak_26390_DC1_only"
"26391","chr10",57898217,57898667,451,"*","Peak_26391_Both_DC1_DC2"
"26392","chr10",57989195,57989514,320,"*","Peak_26392_DC1_only"
"26393","chr10",58050330,58051010,681,"*","Peak_26393_Both_DC1_DC2"
"26394","chr10",58051485,58051873,389,"*","Peak_26394_DC2_only"
"26395","chr10",58148928,58149218,291,"*","Peak_26395_DC1_only"
"26396","chr10",58229952,58230231,280,"*","Peak_26396_DC1_only"
"26397","chr10",58256229,58256508,280,"*","Peak_26397_DC1_only"
"26398","chr10",58267163,58267523,361,"*","Peak_26398_DC2_only"
"26399","chr10",58268764,58269720,957,"*","Peak_26399_Both_DC1_DC2"
"26400","chr10",58334483,58335814,1332,"*","Peak_26400_Both_DC1_DC2"
"26401","chr10",58384784,58385763,980,"*","Peak_26401_Both_DC1_DC2"
"26402","chr10",58414944,58415510,567,"*","Peak_26402_DC2_only"
"26403","chr10",58513176,58513574,399,"*","Peak_26403_DC1_only"
"26404","chr10",58963660,58964026,367,"*","Peak_26404_DC1_only"
"26405","chr10",58967724,58968178,455,"*","Peak_26405_DC1_only"
"26406","chr10",59176088,59177282,1195,"*","Peak_26406_Both_DC1_DC2"
"26407","chr10",59207023,59207383,361,"*","Peak_26407_DC2_only"
"26408","chr10",59413711,59414065,355,"*","Peak_26408_DC2_only"
"26409","chr10",59709012,59710174,1163,"*","Peak_26409_Both_DC1_DC2"
"26410","chr10",59847065,59847643,579,"*","Peak_26410_Both_DC1_DC2"
"26411","chr10",59906330,59907091,762,"*","Peak_26411_Both_DC1_DC2"
"26412","chr10",60003465,60004073,609,"*","Peak_26412_Both_DC1_DC2"
"26413","chr10",60140726,60141100,375,"*","Peak_26413_DC1_only"
"26414","chr10",60703805,60704084,280,"*","Peak_26414_DC2_only"
"26415","chr10",60732959,60734013,1055,"*","Peak_26415_Both_DC1_DC2"
"26416","chr10",60735282,60735643,362,"*","Peak_26416_DC2_only"
"26417","chr10",60762566,60763182,617,"*","Peak_26417_Both_DC1_DC2"
"26418","chr10",60768982,60769819,838,"*","Peak_26418_Both_DC1_DC2"
"26419","chr10",60775402,60775825,424,"*","Peak_26419_DC2_only"
"26420","chr10",60778212,60779208,997,"*","Peak_26420_Both_DC1_DC2"
"26421","chr10",60943111,60943982,872,"*","Peak_26421_Both_DC1_DC2"
"26422","chr10",60944268,60944977,710,"*","Peak_26422_Both_DC1_DC2"
"26423","chr10",60964155,60964472,318,"*","Peak_26423_DC1_only"
"26424","chr10",61001615,61001942,328,"*","Peak_26424_DC2_only"
"26425","chr10",61452252,61452772,521,"*","Peak_26425_DC1_only"
"26426","chr10",61453130,61453768,639,"*","Peak_26426_Both_DC1_DC2"
"26427","chr10",61592547,61592910,364,"*","Peak_26427_DC2_only"
"26428","chr10",61629535,61629837,303,"*","Peak_26428_DC2_only"
"26429","chr10",61662761,61663282,522,"*","Peak_26429_Both_DC1_DC2"
"26430","chr10",61896845,61897642,798,"*","Peak_26430_Both_DC1_DC2"
"26431","chr10",61903361,61903777,417,"*","Peak_26431_DC2_only"
"26432","chr10",62268136,62269263,1128,"*","Peak_26432_Both_DC1_DC2"
"26433","chr10",62594144,62594402,259,"*","Peak_26433_DC1_only"
"26434","chr10",62608278,62608741,464,"*","Peak_26434_DC2_only"
"26435","chr10",62610360,62611148,789,"*","Peak_26435_DC2_only"
"26436","chr10",62803643,62804896,1254,"*","Peak_26436_Both_DC1_DC2"
"26437","chr10",62805158,62805945,788,"*","Peak_26437_DC2_only"
"26438","chr10",62817630,62818781,1152,"*","Peak_26438_DC2_only"
